review_id,sentence_id,text,category,polarity,target,from_num,to_num
1395421,444818:0,"Seriously, this place kicks ass.",RESTAURANT#GENERAL,positive,place,place,21
630914,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#PRICES,positive,food,food,31
1199480,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",AMBIENCE#GENERAL,positive,atmosphere,atmosphere,14
735448,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",FOOD#QUALITY,negative,ingredients,ingredients,37
1053543,1119578:1,The pizza is overpriced and soggy.,FOOD#PRICES,negative,pizza,pizza,9
1671113,483111:1,The food is reliable and the price is moderate.,RESTAURANT#PRICES,neutral,,,0
1241906,535171:2,"A cool bar with great food, and tons of excellent beer.",FOOD#QUALITY,positive,food,food,26
1398844,955711:2,LOVE the atmosphere - felt like I was in Paris.,AMBIENCE#GENERAL,positive,atmosphere,atmosphere,19
1706644,1413697:4,You will find yourself returning quite often.,RESTAURANT#GENERAL,positive,,,0
1561259,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",AMBIENCE#GENERAL,positive,Dining Garden,Dining Garden,118
1352948,1748839:6,So rushing us out was absolutely unnecessary!,SERVICE#GENERAL,negative,,,0
485966,1154550:0,This is the best sushi in new york city - hands down.,FOOD#QUALITY,positive,sushi,sushi,22
493013,1086478:0,"The food here is rather good, but only if you like to wait for it.",SERVICE#GENERAL,negative,,,0
426930,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",FOOD#QUALITY,negative,sushi,sushi,40
1074868,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral,Food,Food,4
1413697,470488:5,"The fish was adequate, but inexpertly sliced.",FOOD#STYLE_OPTIONS,negative,fish,fish,8
1153034,1661757:3,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",SERVICE#GENERAL,neutral,,,0
1297844,1280166:3,Wine list selection is good and wine-by-the-glass was generously filled to the top.,DRINKS#STYLE_OPTIONS,positive,wine-by-the-glass,wine-by-the-glass,49
1432551,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#STYLE_OPTIONS,positive,beer,beer,54
1496205,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.",FOOD#QUALITY,negative,turnip cake,turnip cake,32
1147211,1448587:4,Problem is nothing at Prune is particularly memorable.,RESTAURANT#GENERAL,negative,Prune,Prune,27
483111,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,FOOD#QUALITY,positive,dumplings,dumplings,48
485026,1147211:4,Slightly on the pricey side but worth it!,RESTAURANT#GENERAL,positive,,,0
1719567,1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods.,FOOD#QUALITY,negative,foods,foods,79
1707201,490565:0,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.",RESTAURANT#GENERAL,positive,Lucky Strike,Lucky Strike,97
1102681,1126814:1,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",SERVICE#GENERAL,positive,staff,staff,94
1227999,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
680390,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family. ,AMBIENCE#GENERAL,negative,,,0
746254,1102681:0,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",AMBIENCE#GENERAL,positive,Cosette,Cosette,26
680390,519425:0,The food was absolutely amazing!!,FOOD#QUALITY,positive,food,food,8
1572033,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",FOOD#QUALITY,positive,Crispy Duck,Crispy Duck,66
1256373,1572027:1,Amma is nothing special.,RESTAURANT#GENERAL,neutral,Amma,Amma,4
872763,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,scallion pancakes,scallion pancakes,21
1147082,1561259:0,"The food is good, I can't lie.",FOOD#QUALITY,positive,food,food,8
1506491,509227:3,"Rao is a good restaurant, but it's nothing special.",RESTAURANT#GENERAL,neutral,Rao,Rao,3
404464,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",FOOD#QUALITY,neutral,food,food,51
1451109,1280179:1,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. ",SERVICE#GENERAL,neutral,Service,Service,21
558423,1303984:0,This restaurant was way overhyped.,RESTAURANT#GENERAL,negative,restaurant,restaurant,15
1352948,615180:1,"The food was not fresh, the sauces were bland and very oily.",FOOD#QUALITY,negative,sauces,sauces,34
464342,1162037:0,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",FOOD#QUALITY,positive,thai food,thai food,112
1119578,1241906:3,But too far east!,LOCATION#GENERAL,negative,,,0
1352948,1221938:2,"Service is not exactly five star, but thats not really a big deal.",SERVICE#GENERAL,neutral,Service,Service,7
461928,1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE#GENERAL,negative,service,service,11
1490757,436868:0,"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",FOOD#QUALITY,negative,,,0
1055910,1147082:0,I went there for lunch and it was not as good as I expected from the reviews I read.,FOOD#QUALITY,negative,lunch,lunch,22
1710746,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",FOOD#QUALITY,positive,pizza,pizza,85
1431154,1041457:4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,FOOD#STYLE_OPTIONS,positive,Edamame pureed,Edamame pureed,30
1189674,1586174:2,not sure why this restaurant would be rated that highly.,RESTAURANT#GENERAL,negative,restaurant,restaurant,28
735448,464215:3,A little crowded but they move that line really fast!,RESTAURANT#MISCELLANEOUS,negative,,,0
444818,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,FOOD#QUALITY,positive,food,food,68
626269,1726473:4,"The food arrived 20 minutes after I called, cold and soggy.",FOOD#QUALITY,negative,food,food,8
1707741,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",FOOD#QUALITY,positive,good,good,67
1719567,1303984:2,Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,FOOD#QUALITY,negative,,,0
1611489,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",RESTAURANT#PRICES,neutral,,,0
1205520,1041457:6,"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.",AMBIENCE#GENERAL,negative,vent,vent,64
1476493,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1611489,1123262:3,Worth the trip from Manhattan.,RESTAURANT#GENERAL,positive,,,0
1367358,464342:0,"Bagels are ok, but be sure not to make any special requests!",SERVICE#GENERAL,negative,,,0
1700205,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,rolls,rolls,162
1352948,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",RESTAURANT#GENERAL,positive,,,0
444818,483111:0,Winnie and her staff are the best crew you can find serving you.,SERVICE#GENERAL,positive,staff,staff,20
1293334,1241906:3,But too far east!,LOCATION#GENERAL,negative,,,0
1352948,1308557:0,The service was the only thing good about this restaurant.,RESTAURANT#GENERAL,negative,restaurant,restaurant,57
1486041,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",AMBIENCE#GENERAL,negative,unisex bathroom,unisex bathroom,80
1138996,630914:4,Wouldn't recomend it for dinner!,RESTAURANT#GENERAL,negative,,,0
1053543,1586174:6,the waitstaffs are nice though.,SERVICE#GENERAL,positive,waitstaffs,waitstaffs,14
1663111,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",AMBIENCE#GENERAL,negative,,,0
584025,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS,neutral,portions,portions,12
611117,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
1256373,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",FOOD#QUALITY,neutral,food,food,108
1303888,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD#QUALITY,negative,porcini mushroom pasta special,porcini mushroom pasta special,34
1232468,1126814:3,Decent wine at reasonable prices.,DRINKS#QUALITY,neutral,wine,wine,11
1125284,632121:4,"If only they delivered, they'd make a mint!",RESTAURANT#MISCELLANEOUS,neutral,,,0
1459569,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.",FOOD#QUALITY,positive,bagels,bagels,10
1126886,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,FOOD#QUALITY,negative,,,0
1606837,1726473:3,A Thai restaurant out of rice during dinner?,RESTAURANT#MISCELLANEOUS,negative,Thai restaurant,Thai restaurant,17
1448587,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!",FOOD#QUALITY,negative,food,food,34
1153034,1303984:0,This restaurant was way overhyped.,RESTAURANT#GENERAL,negative,restaurant,restaurant,15
505535,720418:4,Great food and the prices are very reasonable.,RESTAURANT#PRICES,positive,,,0
1451109,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD#PRICES,negative,food,food,8
1623276,464342:3,the turkey burgers are scary!,FOOD#QUALITY,negative,turkey burgers,turkey burgers,18
1028246,624715:4,"Just straight up cheap, good food.",FOOD#PRICES,positive,food,food,33
1280166,1349391:2,it is not consistent.,RESTAURANT#GENERAL,negative,,,0
1189674,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#PRICES,neutral,,,0
1626564,512294:0,"Great food, great prices, great service.",FOOD#QUALITY,positive,food,food,10
1308557,1221938:2,"Service is not exactly five star, but thats not really a big deal.",SERVICE#GENERAL,neutral,Service,Service,7
558423,433878:2,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,FOOD#QUALITY,negative,,,0
1642666,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY,negative,goat cheese salad,goat cheese salad,99
1123262,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
1119578,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",SERVICE#GENERAL,positive,servers,servers,19
519425,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
1632445,1147082:3,I don't think I would go again.,RESTAURANT#GENERAL,negative,,,0
1289424,470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,FOOD#QUALITY,negative,Japanese cuisine,Japanese cuisine,98
680390,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral,Food,Food,4
1335656,1496707:3,Moderate prices.,RESTAURANT#PRICES,neutral,,,0
1090587,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",FOOD#STYLE_OPTIONS,negative,rice,rice,74
541532,1353599:4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,RESTAURANT#MISCELLANEOUS,neutral,place,place,21
1432551,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD#STYLE_OPTIONS,positive,penne a la vodka,penne a la vodka,50
1147211,1572027:1,Amma is nothing special.,RESTAURANT#GENERAL,neutral,Amma,Amma,4
1748839,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
1308557,1041457:2,"The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.",FOOD#QUALITY,negative,,,0
958809,1649025:3,"Of course, it is crowded but who cares.",AMBIENCE#GENERAL,neutral,,,0
1086415,1119578:2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",FOOD#QUALITY,negative,crust,crust,127
1719567,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral,Food,Food,4
1123262,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.",AMBIENCE#GENERAL,positive,mileau,mileau,53
1496707,1016296:3,"Food was okay, nothing great.",FOOD#QUALITY,neutral,Food,Food,4
1058221,1439875:5,Please be aware that it's CASH or AMEX only!,RESTAURANT#MISCELLANEOUS,neutral,,,0
578016,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,SERVICE#GENERAL,negative,delivery guys,delivery guys,62
1626564,1603698:3,They wouldnt even let me finish my glass of wine before offering another.,SERVICE#GENERAL,negative,,,0
1287538,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,positive,chai,chai,24
404464,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#PRICES,negative,Spreads,Spreads,7
746254,1496205:1,The location and ambience is Ok but the food is what makes up for it.,AMBIENCE#GENERAL,neutral,ambience,ambience,25
584025,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",AMBIENCE#GENERAL,negative,place,place,24
1328078,1496205:1,The location and ambience is Ok but the food is what makes up for it.,LOCATION#GENERAL,neutral,location,location,12
1664346,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE#GENERAL,negative,manager,manager,24
494850,1102681:0,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",AMBIENCE#GENERAL,positive,Cosette,Cosette,26
1660047,509227:3,"Rao is a good restaurant, but it's nothing special.",RESTAURANT#GENERAL,neutral,Rao,Rao,3
1232468,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
444818,1241906:1,Prices are in line.,RESTAURANT#PRICES,neutral,,,0
1297844,1225162:5,This is one of my favorite restaurants and it is not to be missed.,RESTAURANT#GENERAL,positive,,,0
1730127,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#QUALITY,positive,calamari,calamari,53
1335154,470488:3,The rice was poor quality and was cooked so badly it was hard.,FOOD#QUALITY,negative,rice,rice,8
1706644,746254:1,We were then shooed inside.,SERVICE#GENERAL,negative,,,0
528251,1713185:1,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",FOOD#QUALITY,negative,food,food,46
1341354,1710746:7,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!,FOOD#QUALITY,negative,,,0
1153034,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,FOOD#QUALITY,positive,dish,dish,9
558423,1572033:2,This place is always packed.,AMBIENCE#GENERAL,neutral,place,place,10
1086478,1041457:6,"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.",AMBIENCE#GENERAL,negative,place,place,147
433878,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,SERVICE#GENERAL,negative,delivery guys,delivery guys,44
754495,1451109:0,If you want something really different than try Jekyll and Hyde.,RESTAURANT#GENERAL,positive,Jekyll and Hyde,Jekyll and Hyde,63
494850,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE#GENERAL,positive,ambiance,ambiance,18
490565,757762:1,The only problem is that the manager is a complete incompetent.,SERVICE#GENERAL,negative,manager,manager,36
1275154,1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,SERVICE#GENERAL,negative,waitress,waitress,48
680345,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,SERVICE#GENERAL,negative,service,service,98
717570,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD#QUALITY,negative,raddichio,raddichio,85
1707741,1167434:3,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",FOOD#STYLE_OPTIONS,negative,menu,menu,30
713152,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD#QUALITY,neutral,dim sum,dim sum,89
1730447,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE#GENERAL,positive,place,place,71
1138996,461928:0,This tiny Williamsburg spot is always pleasantly surprising.,RESTAURANT#GENERAL,positive,Williamsburg spot,Williamsburg spot,27
404464,1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",FOOD#QUALITY,negative,eggs benedict,eggs benedict,25
1300636,1623276:0,Patroon features a nice cigar bar and has great staff.,SERVICE#GENERAL,positive,staff,staff,53
1086415,1451107:7,We will go back every time we are in the City.,RESTAURANT#GENERAL,positive,,,0
1253117,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",DRINKS#STYLE_OPTIONS,positive,measures of liquers,measures of liquers,88
1728733,1746113:5,We all agreed that mare is one of the best seafood restaurants in New York.,RESTAURANT#GENERAL,positive,mare,mare,23
1280179,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral,Appetizers,Appetizers,44
682250,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",FOOD#QUALITY,neutral,food,food,51
426805,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",RESTAURANT#PRICES,neutral,,,0
1395421,1221938:2,"Service is not exactly five star, but thats not really a big deal.",SERVICE#GENERAL,neutral,Service,Service,7
485767,1439875:5,Please be aware that it's CASH or AMEX only!,RESTAURANT#MISCELLANEOUS,neutral,,,0
464215,1496707:4,A little noise but I think that was because of our party!,AMBIENCE#GENERAL,neutral,,,0
505535,717570:6,I loved it and would go again.,RESTAURANT#GENERAL,positive,,,0
507755,1603698:3,They wouldnt even let me finish my glass of wine before offering another.,SERVICE#GENERAL,negative,,,0
1626564,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",AMBIENCE#GENERAL,neutral,decor,decor,73
1746113,1287538:3,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,FOOD#QUALITY,positive,food,food,8
1663111,754495:2,The food is okay and the prices here are mediocre.,RESTAURANT#PRICES,neutral,,,0
1439875,1496205:5,"The service is ok, some of the people didn't get what they asked for.",SERVICE#GENERAL,neutral,service,service,11
496132,657129:3,the drinks are amazing and half off till 8pm.,DRINKS#PRICES,positive,drinks,drinks,10
519425,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,FOOD#QUALITY,negative,cheese,cheese,43
519425,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,scallion pancakes,scallion pancakes,21
1153034,1212346:1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",SERVICE#GENERAL,negative,maitre d',maitre d',47
1432551,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,sushi,sushi,152
1730127,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",FOOD#QUALITY,neutral,food,food,51
1728733,1064477:4,We took advanatage of the half price sushi deal on saturday so it was well worth it.,FOOD#QUALITY,positive,half price sushi deal,half price sushi deal,47
1300636,1232468:2,"Inside is a little cramped, but to be expected.",AMBIENCE#GENERAL,neutral,,,0
615180,1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,SERVICE#GENERAL,negative,waitress,waitress,48
436868,1264954:2,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",FOOD#STYLE_OPTIONS,positive,cheeseburger,cheeseburger,51
720620,1748813:1,All of the pizzas are terrific and the price is even better!,RESTAURANT#PRICES,positive,,,0
709294,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral,Food,Food,4
1138996,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,FOOD#QUALITY,positive,New England Chowder,New England Chowder,40
759781,1064477:3,The rice to fish ration was also good--they didn't try to overpack the rice.,FOOD#STYLE_OPTIONS,positive,rice to fish ration,rice to fish ration,23
490565,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative,bagels,bagels,12
682391,611117:2,Don't miss Bloom's on your next trip to Manhatten.,RESTAURANT#GENERAL,positive,Bloom's,Bloom's,18
1470334,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,FOOD#QUALITY,negative,all-u-can-eat sushi,all-u-can-eat sushi,23
445960,1459569:3,Food was good not great not worth the wait or another visit,FOOD#QUALITY,neutral,Food,Food,4
1448587,498657:6,These are overpriced and you can get better just around the corner:,FOOD#QUALITY,negative,,,0
1726427,1162037:1,"With the great variety on the menu , I eat here often and never get bored .",FOOD#STYLE_OPTIONS,positive,menu,menu,34
682391,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.",FOOD#QUALITY,neutral,food,food,108
680345,1730014:1,"Service here was great, food was fantastic.",SERVICE#GENERAL,positive,Service,Service,7
1723402,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",FOOD#QUALITY,positive,pizza,pizza,55
519425,1212346:0,"Moules were excellent, lobster ravioli was VERY salty!",FOOD#QUALITY,positive,Moules,Moules,6
455623,1058221:2,the food is decent.,FOOD#QUALITY,neutral,food,food,8
436868,1280166:3,Wine list selection is good and wine-by-the-glass was generously filled to the top.,DRINKS#STYLE_OPTIONS,positive,Wine list selection,Wine list selection,19
611117,1126814:1,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",SERVICE#GENERAL,positive,staff,staff,94
1573534,757762:1,The only problem is that the manager is a complete incompetent.,SERVICE#GENERAL,negative,manager,manager,36
929329,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,SERVICE#GENERAL,negative,service,service,98
1055910,1439875:5,Please be aware that it's CASH or AMEX only!,RESTAURANT#MISCELLANEOUS,neutral,,,0
872763,1221938:2,"Service is not exactly five star, but thats not really a big deal.",SERVICE#GENERAL,neutral,Service,Service,7
1147211,1349391:0,sometimes i get good food and ok service.,SERVICE#GENERAL,neutral,service,service,40
1367358,610611:6,skip dessert.,FOOD#QUALITY,negative,dessert,dessert,12
1289424,1221938:1,Try their chef's specials-- they are to die for.,FOOD#QUALITY,positive,chef's specials,chef's specials,25
505535,507937:0,Never fails to please.,RESTAURANT#GENERAL,positive,,,0
1748839,475298:2,Food is great and inexpensive.,FOOD#QUALITY,positive,Food,Food,4
1303984,1726427:1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD#QUALITY,positive,sushi,sushi,34
709294,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,DRINKS#PRICES,negative,wines,wines,28
1471273,1476493:1,Everything we had was good or ok....but definitely nothing great.,FOOD#QUALITY,neutral,,,0
498657,1084394:4,I will be going back and heartily recommend it!,RESTAURANT#GENERAL,positive,,,0
1125284,1611489:0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",SERVICE#GENERAL,negative,,,0
957145,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#QUALITY,positive,beer,beer,54
1199292,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
1256373,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral,food,food,8
1395421,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",FOOD#STYLE_OPTIONS,positive,portions,portions,71
436868,610611:6,skip dessert.,FOOD#QUALITY,negative,dessert,dessert,12
611117,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,SERVICE#GENERAL,positive,staff,staff,62
541532,1119578:2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",FOOD#QUALITY,negative,crust,crust,127
1199292,503807:5,The service was friendly and the atmosphere was casual.,AMBIENCE#GENERAL,neutral,atmosphere,atmosphere,43
1041457,1632445:1,The menu is limited but almost all of the dishes are excellent.,FOOD#STYLE_OPTIONS,negative,menu,menu,8
476473,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,FOOD#QUALITY,positive,dish,dish,9
1713185,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral,Food,Food,4
1335154,1387314:2,The filet mignon dish was superb!,FOOD#QUALITY,positive,filet mignon dish,filet mignon dish,21
498657,1723658:2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",FOOD#QUALITY,positive,lamb sausages,lamb sausages,75
449802,1338124:3,The Yellowtail was particularly good as well.,FOOD#QUALITY,positive,Yellowtail,Yellowtail,14
1432551,1264954:1,"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",FOOD#QUALITY,positive,,,0
1230993,1232468:4,This was a repeat visit and we'll definitely be back again.,RESTAURANT#GENERAL,positive,,,0
707917,1577714:2,The fish was not fresh and the rice tasted old and stale.,FOOD#QUALITY,negative,fish,fish,8
1308557,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD#QUALITY,positive,food,food,51
1303984,754495:2,The food is okay and the prices here are mediocre.,RESTAURANT#PRICES,neutral,,,0
1367358,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD#QUALITY,neutral,dim sum,dim sum,89
1726427,657129:4,"Ask for Usha, the nicest bartender in manhattan.",SERVICE#GENERAL,positive,Usha,Usha,12
1123262,464215:3,A little crowded but they move that line really fast!,RESTAURANT#MISCELLANEOUS,negative,,,0
1404042,535086:3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,RESTAURANT#MISCELLANEOUS,positive,spot,spot,14
1286916,1280179:1,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. ",SERVICE#GENERAL,neutral,Service,Service,21
1275154,717570:3,The portions are small but being that the food was so good makes up for that.,FOOD#STYLE_OPTIONS,negative,portions,portions,12
1256373,713152:4,I won't go back unless someone else is footing the bill.,RESTAURANT#PRICES,negative,,,0
657129,1058221:6,"well, i didn't find it there, and trust, i have told everyone i can think of about my experience. ",RESTAURANT#GENERAL,negative,,,0
